"x(5,3,4,4,3,5)#0","x(5,2,4,3,3,5)#1","x(5,2,4,3,3,4)#2","x(5,1,4,2,3,5)#3","x(5,1,4,2,3,4)#4","x(5,1,4,2,3,3)#5","x(5,3,4,4,2,5)#6","x(5,2,4,3,2,5)#7","x(5,2,4,3,2,4)#8","x(5,1,4,2,2,5)#9","x(5,1,4,2,2,4)#10","x(5,1,4,2,2,3)#11","x(5,3,4,4,1,5)#12","x(5,2,4,3,1,5)#13","x(5,2,4,3,1,4)#14","x(5,1,4,2,1,5)#15","x(5,1,4,2,1,4)#16","x(5,1,4,2,1,3)#17","x(5,3,3,4,4,5)#18","x(5,2,3,3,4,5)#19","x(5,2,3,3,4,4)#20","x(5,1,3,2,4,5)#21","x(5,1,3,2,4,4)#22","x(5,1,3,2,4,3)#23","x(5,3,3,4,2,5)#24","x(5,2,3,3,2,5)#25","x(5,2,3,3,2,4)#26","x(5,1,3,2,2,5)#27","x(5,1,3,2,2,4)#28","x(5,1,3,2,2,3)#29","x(5,3,3,4,1,5)#30","x(5,2,3,3,1,5)#31","x(5,2,3,3,1,4)#32","x(5,1,3,2,1,5)#33","x(5,1,3,2,1,4)#34","x(5,1,3,2,1,3)#35","x(5,3,2,4,4,5)#36","x(5,2,2,3,4,5)#37","x(5,2,2,3,4,4)#38","x(5,1,2,2,4,5)#39","x(5,1,2,2,4,4)#40","x(5,1,2,2,4,3)#41","x(5,3,2,4,3,5)#42","x(5,2,2,3,3,5)#43","x(5,2,2,3,3,4)#44","x(5,1,2,2,3,5)#45","x(5,1,2,2,3,4)#46","x(5,1,2,2,3,3)#47","x(5,3,2,4,1,5)#48","x(5,2,2,3,1,5)#49","x(5,2,2,3,1,4)#50","x(5,1,2,2,1,5)#51","x(5,1,2,2,1,4)#52","x(5,1,2,2,1,3)#53","x(5,3,1,4,4,5)#54","x(5,2,1,3,4,5)#55","x(5,2,1,3,4,4)#56","x(5,1,1,2,4,5)#57","x(5,1,1,2,4,4)#58","x(5,1,1,2,4,3)#59","x(5,3,1,4,3,5)#60","x(5,2,1,3,3,5)#61","x(5,2,1,3,3,4)#62","x(5,1,1,2,3,5)#63","x(5,1,1,2,3,4)#64","x(5,1,1,2,3,3)#65","x(5,3,1,4,2,5)#66","x(5,2,1,3,2,5)#67","x(5,2,1,3,2,4)#68","x(5,1,1,2,2,5)#69","x(5,1,1,2,2,4)#70","x(5,1,1,2,2,3)#71","x(4,3,5,4,3,5)#72","x(4,2,5,3,3,5)#73","x(4,2,5,3,3,4)#74","x(4,1,5,2,3,5)#75","x(4,1,5,2,3,4)#76","x(4,1,5,2,3,3)#77","x(4,3,5,4,2,5)#78","x(4,2,5,3,2,5)#79","x(4,2,5,3,2,4)#80","x(4,1,5,2,2,5)#81","x(4,1,5,2,2,4)#82","x(4,1,5,2,2,3)#83","x(4,3,5,4,1,5)#84","x(4,2,5,3,1,5)#85","x(4,2,5,3,1,4)#86","x(4,1,5,2,1,5)#87","x(4,1,5,2,1,4)#88","x(4,1,5,2,1,3)#89","x(4,3,3,4,5,5)#90","x(4,2,3,3,5,5)#91","x(4,2,3,3,5,4)#92","x(4,1,3,2,5,5)#93","x(4,1,3,2,5,4)#94","x(4,1,3,2,5,3)#95","x(4,3,3,4,2,5)#96","x(4,2,3,3,2,5)#97","x(4,2,3,3,2,4)#98","x(4,1,3,2,2,5)#99","x(4,1,3,2,2,4)#100","x(4,1,3,2,2,3)#101","x(4,3,3,4,1,5)#102","x(4,2,3,3,1,5)#103","x(4,2,3,3,1,4)#104","x(4,1,3,2,1,5)#105","x(4,1,3,2,1,4)#106","x(4,1,3,2,1,3)#107","x(4,3,2,4,5,5)#108","x(4,2,2,3,5,5)#109","x(4,2,2,3,5,4)#110","x(4,1,2,2,5,5)#111","x(4,1,2,2,5,4)#112","x(4,1,2,2,5,3)#113","x(4,3,2,4,3,5)#114","x(4,2,2,3,3,5)#115","x(4,2,2,3,3,4)#116","x(4,1,2,2,3,5)#117","x(4,1,2,2,3,4)#118","x(4,1,2,2,3,3)#119","x(4,3,2,4,1,5)#120","x(4,2,2,3,1,5)#121","x(4,2,2,3,1,4)#122","x(4,1,2,2,1,5)#123","x(4,1,2,2,1,4)#124","x(4,1,2,2,1,3)#125","x(4,3,1,4,5,5)#126","x(4,2,1,3,5,5)#127","x(4,2,1,3,5,4)#128","x(4,1,1,2,5,5)#129","x(4,1,1,2,5,4)#130","x(4,1,1,2,5,3)#131","x(4,3,1,4,3,5)#132","x(4,2,1,3,3,5)#133","x(4,2,1,3,3,4)#134","x(4,1,1,2,3,5)#135","x(4,1,1,2,3,4)#136","x(4,1,1,2,3,3)#137","x(4,3,1,4,2,5)#138","x(4,2,1,3,2,5)#139","x(4,2,1,3,2,4)#140","x(4,1,1,2,2,5)#141","x(4,1,1,2,2,4)#142","x(4,1,1,2,2,3)#143","x(3,3,5,4,4,5)#144","x(3,2,5,3,4,5)#145","x(3,2,5,3,4,4)#146","x(3,1,5,2,4,5)#147","x(3,1,5,2,4,4)#148","x(3,1,5,2,4,3)#149","x(3,3,5,4,2,5)#150","x(3,2,5,3,2,5)#151","x(3,2,5,3,2,4)#152","x(3,1,5,2,2,5)#153","x(3,1,5,2,2,4)#154","x(3,1,5,2,2,3)#155","x(3,3,5,4,1,5)#156","x(3,2,5,3,1,5)#157","x(3,2,5,3,1,4)#158","x(3,1,5,2,1,5)#159","x(3,1,5,2,1,4)#160","x(3,1,5,2,1,3)#161","x(3,3,4,4,5,5)#162","x(3,2,4,3,5,5)#163","x(3,2,4,3,5,4)#164","x(3,1,4,2,5,5)#165","x(3,1,4,2,5,4)#166","x(3,1,4,2,5,3)#167","x(3,3,4,4,2,5)#168","x(3,2,4,3,2,5)#169","x(3,2,4,3,2,4)#170","x(3,1,4,2,2,5)#171","x(3,1,4,2,2,4)#172","x(3,1,4,2,2,3)#173","x(3,3,4,4,1,5)#174","x(3,2,4,3,1,5)#175","x(3,2,4,3,1,4)#176","x(3,1,4,2,1,5)#177","x(3,1,4,2,1,4)#178","x(3,1,4,2,1,3)#179","x(3,3,2,4,5,5)#180","x(3,2,2,3,5,5)#181","x(3,2,2,3,5,4)#182","x(3,1,2,2,5,5)#183","x(3,1,2,2,5,4)#184","x(3,1,2,2,5,3)#185","x(3,3,2,4,4,5)#186","x(3,2,2,3,4,5)#187","x(3,2,2,3,4,4)#188","x(3,1,2,2,4,5)#189","x(3,1,2,2,4,4)#190","x(3,1,2,2,4,3)#191","x(3,3,2,4,1,5)#192","x(3,2,2,3,1,5)#193","x(3,2,2,3,1,4)#194","x(3,1,2,2,1,5)#195","x(3,1,2,2,1,4)#196","x(3,1,2,2,1,3)#197","x(3,3,1,4,5,5)#198","x(3,2,1,3,5,5)#199","x(3,2,1,3,5,4)#200","x(3,1,1,2,5,5)#201","x(3,1,1,2,5,4)#202","x(3,1,1,2,5,3)#203","x(3,3,1,4,4,5)#204","x(3,2,1,3,4,5)#205","x(3,2,1,3,4,4)#206","x(3,1,1,2,4,5)#207","x(3,1,1,2,4,4)#208","x(3,1,1,2,4,3)#209","x(3,3,1,4,2,5)#210","x(3,2,1,3,2,5)#211","x(3,2,1,3,2,4)#212","x(3,1,1,2,2,5)#213","x(3,1,1,2,2,4)#214","x(3,1,1,2,2,3)#215","x(2,3,5,4,4,5)#216","x(2,2,5,3,4,5)#217","x(2,2,5,3,4,4)#218","x(2,1,5,2,4,5)#219","x(2,1,5,2,4,4)#220","x(2,1,5,2,4,3)#221","x(2,3,5,4,3,5)#222","x(2,2,5,3,3,5)#223","x(2,2,5,3,3,4)#224","x(2,1,5,2,3,5)#225","x(2,1,5,2,3,4)#226","x(2,1,5,2,3,3)#227","x(2,3,5,4,1,5)#228","x(2,2,5,3,1,5)#229","x(2,2,5,3,1,4)#230","x(2,1,5,2,1,5)#231","x(2,1,5,2,1,4)#232","x(2,1,5,2,1,3)#233","x(2,3,4,4,5,5)#234","x(2,2,4,3,5,5)#235","x(2,2,4,3,5,4)#236","x(2,1,4,2,5,5)#237","x(2,1,4,2,5,4)#238","x(2,1,4,2,5,3)#239","x(2,3,4,4,3,5)#240","x(2,2,4,3,3,5)#241","x(2,2,4,3,3,4)#242","x(2,1,4,2,3,5)#243","x(2,1,4,2,3,4)#244","x(2,1,4,2,3,3)#245","x(2,3,4,4,1,5)#246","x(2,2,4,3,1,5)#247","x(2,2,4,3,1,4)#248","x(2,1,4,2,1,5)#249","x(2,1,4,2,1,4)#250","x(2,1,4,2,1,3)#251","x(2,3,3,4,5,5)#252","x(2,2,3,3,5,5)#253","x(2,2,3,3,5,4)#254","x(2,1,3,2,5,5)#255","x(2,1,3,2,5,4)#256","x(2,1,3,2,5,3)#257","x(2,3,3,4,4,5)#258","x(2,2,3,3,4,5)#259","x(2,2,3,3,4,4)#260","x(2,1,3,2,4,5)#261","x(2,1,3,2,4,4)#262","x(2,1,3,2,4,3)#263","x(2,3,3,4,1,5)#264","x(2,2,3,3,1,5)#265","x(2,2,3,3,1,4)#266","x(2,1,3,2,1,5)#267","x(2,1,3,2,1,4)#268","x(2,1,3,2,1,3)#269","x(2,3,1,4,5,5)#270","x(2,2,1,3,5,5)#271","x(2,2,1,3,5,4)#272","x(2,1,1,2,5,5)#273","x(2,1,1,2,5,4)#274","x(2,1,1,2,5,3)#275","x(2,3,1,4,4,5)#276","x(2,2,1,3,4,5)#277","x(2,2,1,3,4,4)#278","x(2,1,1,2,4,5)#279","x(2,1,1,2,4,4)#280","x(2,1,1,2,4,3)#281","x(2,3,1,4,3,5)#282","x(2,2,1,3,3,5)#283","x(2,2,1,3,3,4)#284","x(2,1,1,2,3,5)#285","x(2,1,1,2,3,4)#286","x(2,1,1,2,3,3)#287","x(1,3,5,4,4,5)#288","x(1,2,5,3,4,5)#289","x(1,2,5,3,4,4)#290","x(1,1,5,2,4,5)#291","x(1,1,5,2,4,4)#292","x(1,1,5,2,4,3)#293","x(1,3,5,4,3,5)#294","x(1,2,5,3,3,5)#295","x(1,2,5,3,3,4)#296","x(1,1,5,2,3,5)#297","x(1,1,5,2,3,4)#298","x(1,1,5,2,3,3)#299","x(1,3,5,4,2,5)#300","x(1,2,5,3,2,5)#301","x(1,2,5,3,2,4)#302","x(1,1,5,2,2,5)#303","x(1,1,5,2,2,4)#304","x(1,1,5,2,2,3)#305","x(1,3,4,4,5,5)#306","x(1,2,4,3,5,5)#307","x(1,2,4,3,5,4)#308","x(1,1,4,2,5,5)#309","x(1,1,4,2,5,4)#310","x(1,1,4,2,5,3)#311","x(1,3,4,4,3,5)#312","x(1,2,4,3,3,5)#313","x(1,2,4,3,3,4)#314","x(1,1,4,2,3,5)#315","x(1,1,4,2,3,4)#316","x(1,1,4,2,3,3)#317","x(1,3,4,4,2,5)#318","x(1,2,4,3,2,5)#319","x(1,2,4,3,2,4)#320","x(1,1,4,2,2,5)#321","x(1,1,4,2,2,4)#322","x(1,1,4,2,2,3)#323","x(1,3,3,4,5,5)#324","x(1,2,3,3,5,5)#325","x(1,2,3,3,5,4)#326","x(1,1,3,2,5,5)#327","x(1,1,3,2,5,4)#328","x(1,1,3,2,5,3)#329","x(1,3,3,4,4,5)#330","x(1,2,3,3,4,5)#331","x(1,2,3,3,4,4)#332","x(1,1,3,2,4,5)#333","x(1,1,3,2,4,4)#334","x(1,1,3,2,4,3)#335","x(1,3,3,4,2,5)#336","x(1,2,3,3,2,5)#337","x(1,2,3,3,2,4)#338","x(1,1,3,2,2,5)#339","x(1,1,3,2,2,4)#340","x(1,1,3,2,2,3)#341","x(1,3,2,4,5,5)#342","x(1,2,2,3,5,5)#343","x(1,2,2,3,5,4)#344","x(1,1,2,2,5,5)#345","x(1,1,2,2,5,4)#346","x(1,1,2,2,5,3)#347","x(1,3,2,4,4,5)#348","x(1,2,2,3,4,5)#349","x(1,2,2,3,4,4)#350","x(1,1,2,2,4,5)#351","x(1,1,2,2,4,4)#352","x(1,1,2,2,4,3)#353","x(1,3,2,4,3,5)#354","x(1,2,2,3,3,5)#355","x(1,2,2,3,3,4)#356","x(1,1,2,2,3,5)#357","x(1,1,2,2,3,4)#358","x(1,1,2,2,3,3)#359","w(1,5)#360","w(1,4)#361","w(1,3)#362","w(1,2)#363","w(1,1)#364","w(2,5)#365","w(2,4)#366","w(2,3)#367","w(2,2)#368","w(2,1)#369","w(3,5)#370","w(3,4)#371","w(3,3)#372","w(3,2)#373","w(3,1)#374","w(4,5)#375","w(4,4)#376","w(4,3)#377","w(4,2)#378","w(4,1)#379","w(5,5)#380","w(5,4)#381","w(5,3)#382","w(5,2)#383","w(5,1)#384","x(1,1,5,3,4,4)#385","x(1,1,5,3,3,4)#386","x(1,1,5,3,2,4)#387","x(1,1,4,3,5,4)#388","x(1,1,4,3,3,4)#389","x(1,1,4,3,2,4)#390","x(1,1,3,3,5,4)#391","x(1,1,3,3,4,4)#392","x(1,1,3,3,2,4)#393","x(1,1,2,3,5,4)#394","x(1,1,2,3,4,4)#395","x(1,1,2,3,3,4)#396","x(1,1,5,3,4,5)#397","x(1,1,5,3,3,5)#398","x(1,1,5,3,2,5)#399","x(1,1,4,3,5,5)#400","x(1,1,4,3,3,5)#401","x(1,1,4,3,2,5)#402","x(1,1,3,3,5,5)#403","x(1,1,3,3,4,5)#404","x(1,1,3,3,2,5)#405","x(1,1,2,3,5,5)#406","x(1,1,2,3,4,5)#407","x(1,1,2,3,3,5)#408","x(1,1,5,4,4,5)#409","x(1,1,5,4,3,5)#410","x(1,1,5,4,2,5)#411","x(1,1,4,4,5,5)#412","x(1,1,4,4,3,5)#413","x(1,1,4,4,2,5)#414","x(1,1,3,4,5,5)#415","x(1,1,3,4,4,5)#416","x(1,1,3,4,2,5)#417","x(1,1,2,4,5,5)#418","x(1,1,2,4,4,5)#419","x(1,1,2,4,3,5)#420","x(1,2,5,4,4,5)#421","x(1,2,5,4,3,5)#422","x(1,2,5,4,2,5)#423","x(1,2,4,4,5,5)#424","x(1,2,4,4,3,5)#425","x(1,2,4,4,2,5)#426","x(1,2,3,4,5,5)#427","x(1,2,3,4,4,5)#428","x(1,2,3,4,2,5)#429","x(1,2,2,4,5,5)#430","x(1,2,2,4,4,5)#431","x(1,2,2,4,3,5)#432","x(5,1,1,3,4,4)#433","x(5,1,1,3,3,4)#434","x(5,1,1,3,2,4)#435","x(4,1,1,3,5,4)#436","x(4,1,1,3,3,4)#437","x(4,1,1,3,2,4)#438","x(3,1,1,3,5,4)#439","x(3,1,1,3,4,4)#440","x(3,1,1,3,2,4)#441","x(2,1,1,3,5,4)#442","x(2,1,1,3,4,4)#443","x(2,1,1,3,3,4)#444","x(5,1,1,3,4,5)#445","x(5,1,1,3,3,5)#446","x(5,1,1,3,2,5)#447","x(4,1,1,3,5,5)#448","x(4,1,1,3,3,5)#449","x(4,1,1,3,2,5)#450","x(3,1,1,3,5,5)#451","x(3,1,1,3,4,5)#452","x(3,1,1,3,2,5)#453","x(2,1,1,3,5,5)#454","x(2,1,1,3,4,5)#455","x(2,1,1,3,3,5)#456","x(5,1,4,3,1,4)#457","x(5,1,3,3,1,4)#458","x(5,1,2,3,1,4)#459","x(4,1,5,3,1,4)#460","x(4,1,3,3,1,4)#461","x(4,1,2,3,1,4)#462","x(3,1,5,3,1,4)#463","x(3,1,4,3,1,4)#464","x(3,1,2,3,1,4)#465","x(2,1,5,3,1,4)#466","x(2,1,4,3,1,4)#467","x(2,1,3,3,1,4)#468","x(5,1,1,4,4,5)#469","x(5,1,1,4,3,5)#470","x(5,1,1,4,2,5)#471","x(4,1,1,4,5,5)#472","x(4,1,1,4,3,5)#473","x(4,1,1,4,2,5)#474","x(3,1,1,4,5,5)#475","x(3,1,1,4,4,5)#476","x(3,1,1,4,2,5)#477","x(2,1,1,4,5,5)#478","x(2,1,1,4,4,5)#479","x(2,1,1,4,3,5)#480","x(5,2,1,4,4,5)#481","x(5,2,1,4,3,5)#482","x(5,2,1,4,2,5)#483","x(4,2,1,4,5,5)#484","x(4,2,1,4,3,5)#485","x(4,2,1,4,2,5)#486","x(3,2,1,4,5,5)#487","x(3,2,1,4,4,5)#488","x(3,2,1,4,2,5)#489","x(2,2,1,4,5,5)#490","x(2,2,1,4,4,5)#491","x(2,2,1,4,3,5)#492","x(5,1,4,3,1,5)#493","x(5,1,3,3,1,5)#494","x(5,1,2,3,1,5)#495","x(4,1,5,3,1,5)#496","x(4,1,3,3,1,5)#497","x(4,1,2,3,1,5)#498","x(3,1,5,3,1,5)#499","x(3,1,4,3,1,5)#500","x(3,1,2,3,1,5)#501","x(2,1,5,3,1,5)#502","x(2,1,4,3,1,5)#503","x(2,1,3,3,1,5)#504","x(5,1,4,4,1,5)#505","x(5,1,3,4,1,5)#506","x(5,1,2,4,1,5)#507","x(4,1,5,4,1,5)#508","x(4,1,3,4,1,5)#509","x(4,1,2,4,1,5)#510","x(3,1,5,4,1,5)#511","x(3,1,4,4,1,5)#512","x(3,1,2,4,1,5)#513","x(2,1,5,4,1,5)#514","x(2,1,4,4,1,5)#515","x(2,1,3,4,1,5)#516","x(5,2,4,4,1,5)#517","x(5,2,3,4,1,5)#518","x(5,2,2,4,1,5)#519","x(4,2,5,4,1,5)#520","x(4,2,3,4,1,5)#521","x(4,2,2,4,1,5)#522","x(3,2,5,4,1,5)#523","x(3,2,4,4,1,5)#524","x(3,2,2,4,1,5)#525","x(2,2,5,4,1,5)#526","x(2,2,4,4,1,5)#527","x(2,2,3,4,1,5)#528","x(2,1,5,3,4,4)#529","x(2,1,5,3,3,4)#530","x(2,1,4,3,5,4)#531","x(2,1,4,3,3,4)#532","x(2,1,3,3,5,4)#533","x(2,1,3,3,4,4)#534","x(2,1,5,3,4,5)#535","x(2,1,5,3,3,5)#536","x(2,1,4,3,5,5)#537","x(2,1,4,3,3,5)#538","x(2,1,3,3,5,5)#539","x(2,1,3,3,4,5)#540","x(2,1,5,4,4,5)#541","x(2,1,5,4,3,5)#542","x(2,1,4,4,5,5)#543","x(2,1,4,4,3,5)#544","x(2,1,3,4,5,5)#545","x(2,1,3,4,4,5)#546","x(2,2,5,4,4,5)#547","x(2,2,5,4,3,5)#548","x(2,2,4,4,5,5)#549","x(2,2,4,4,3,5)#550","x(2,2,3,4,5,5)#551","x(2,2,3,4,4,5)#552","x(5,1,2,3,4,4)#553","x(5,1,2,3,3,4)#554","x(4,1,2,3,5,4)#555","x(4,1,2,3,3,4)#556","x(3,1,2,3,5,4)#557","x(3,1,2,3,4,4)#558","x(5,1,2,3,4,5)#559","x(5,1,2,3,3,5)#560","x(4,1,2,3,5,5)#561","x(4,1,2,3,3,5)#562","x(3,1,2,3,5,5)#563","x(3,1,2,3,4,5)#564","x(5,1,4,3,2,4)#565","x(5,1,3,3,2,4)#566","x(4,1,5,3,2,4)#567","x(4,1,3,3,2,4)#568","x(3,1,5,3,2,4)#569","x(3,1,4,3,2,4)#570","x(5,1,2,4,4,5)#571","x(5,1,2,4,3,5)#572","x(4,1,2,4,5,5)#573","x(4,1,2,4,3,5)#574","x(3,1,2,4,5,5)#575","x(3,1,2,4,4,5)#576","x(5,2,2,4,4,5)#577","x(5,2,2,4,3,5)#578","x(4,2,2,4,5,5)#579","x(4,2,2,4,3,5)#580","x(3,2,2,4,5,5)#581","x(3,2,2,4,4,5)#582","x(5,1,4,3,2,5)#583","x(5,1,3,3,2,5)#584","x(4,1,5,3,2,5)#585","x(4,1,3,3,2,5)#586","x(3,1,5,3,2,5)#587","x(3,1,4,3,2,5)#588","x(5,1,4,4,2,5)#589","x(5,1,3,4,2,5)#590","x(4,1,5,4,2,5)#591","x(4,1,3,4,2,5)#592","x(3,1,5,4,2,5)#593","x(3,1,4,4,2,5)#594","x(5,2,4,4,2,5)#595","x(5,2,3,4,2,5)#596","x(4,2,5,4,2,5)#597","x(4,2,3,4,2,5)#598","x(3,2,5,4,2,5)#599","x(3,2,4,4,2,5)#600","x(3,1,5,3,4,4)#601","x(3,1,4,3,5,4)#602","x(3,1,5,3,4,5)#603","x(3,1,4,3,5,5)#604","x(3,1,5,4,4,5)#605","x(3,1,4,4,5,5)#606","x(3,2,5,4,4,5)#607","x(3,2,4,4,5,5)#608","x(5,1,3,3,4,4)#609","x(4,1,3,3,5,4)#610","x(5,1,3,3,4,5)#611","x(4,1,3,3,5,5)#612","x(5,1,4,3,3,4)#613","x(4,1,5,3,3,4)#614","x(5,1,3,4,4,5)#615","x(4,1,3,4,5,5)#616","x(5,2,3,4,4,5)#617","x(4,2,3,4,5,5)#618","x(5,1,4,3,3,5)#619","x(4,1,5,3,3,5)#620","x(5,1,4,4,3,5)#621","x(4,1,5,4,3,5)#622","x(5,2,4,4,3,5)#623","x(4,2,5,4,3,5)#624"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
